0.019898097061463987 0.0022351525541068895
0.029880097027262936 0.09172696853313989
0.039593426666744154 0.21223399871429294
0.04928326712057285 0.3327146554139815
0.06897785379387658 0.5736331119059787
0.09960983188627742 0.8126230075658927
0.14957970264380338 0.9953187070400713
0.1997603718896067 1.0886445678869898
0.2976351441631319 1.1548321163070534
0.3974851268893535 1.1646628315229037
0.4986466081537166 1.1628166878203967
0.6979158412507402 1.1513079598463745
0.7971279065971746 0.9843737122323505
0.9033527799881247 0.7921934494865414
0.9844843767940454 0.6349481596254968
1.1970119111736885 0.36512766413371356
1.2943577528906913 0.25836451448068987
1.3996201515033564 0.19431981142960786
1.5016560093643716 0.14386404470305103
1.6753619924682401 0.0817742759655169
1.9743127912554874 0.03718331217960347
2.1855390662343934 0.027517431222905397
2.3084882800393967 0.021715265300740194
2.457493398840722 0.019799891209389076
