1	3.38029171
2	1.55455625
4	0.521150845
6	0.171745859
8	0.073902025
10	0.033373935
15	0.016435115
20	0.008476753
30	0.005790968
50	0.004639303
60	0.003934244
80	0.003308303
100	0.002491054
150	0.001754273
200	0.001006243
300	0.000502631
400	0.000154219
700	1.30982E-05
1200	0
2000	0
